Median normalized fluorescence intensity sk398_01_bta_1002-completed.db cells with label 1
0.75
0.73
0.74
0.54
0.77
0.77
0.76
0.73
0.77
0.77
0.73
0.75
0.75
0.71
0.77
0.77
0.75
0.78
0.72
0.76
0.68
0.72
0.72
0.79
0.78
0.75
0.75
0.78
0.77
0.73
0.75
0.72
0.79
0.7
0.7
0.71
0.74
0.72
0.76
0.75
0.77
0.76
0.75
0.76
0.75
0.79
0.72
0.76
0.74
0.75
0.8
0.78
0.77
0.66
0.75
0.79
0.74
0.74
0.72
0.74
0.75
0.78
0.74
0.75
0.78
0.79
0.72
0.71
0.74
0.73
0.73
0.66
0.76
0.74
0.75
0.73
0.68
0.69
0.74
0.74
0.71
0.74
0.73
0.75
0.76
0.77
0.77
0.74
0.75
0.75
0.71
0.64
0.76
0.76
0.71
0.75
0.73
0.66
0.75
0.75
0.72
0.74
0.74
0.77
0.72
0.74
0.69
0.75
0.71
0.76
0.71
0.73
