Median normalized fluorescence intensity sk402_01_bta_13-completed.db cells with label 1
0.79
0.65
0.72
0.66
0.77
0.7
0.57
0.76
0.76
0.54
0.56
0.77
0.64
0.76
0.78
0.72
0.81
0.62
0.6
0.73
0.75
0.71
0.72
0.67
0.58
0.71
0.63
0.71
0.75
0.77
0.74
0.66
0.71
0.77
0.75
0.74
0.74
0.76
0.76
0.76
0.72
0.71
0.77
0.73
0.7
0.69
0.73
0.71
0.66
0.7
0.76
0.81
0.77
0.75
0.69
0.76
0.68
0.72
0.59
0.72
0.7
0.72
0.75
0.65
0.7
0.71
0.71
0.72
0.77
0.79
0.64
0.65
0.5
0.61
0.74
0.74
0.72
0.69
0.68
0.77
0.51
0.73
0.74
0.74
0.8
0.71
0.74
0.71
0.72
0.8
0.77
0.76
0.77
0.78
0.73
0.75
0.76
0.71
0.75
0.8
0.69
0.75
0.77
0.74
0.69
0.78
0.63
0.68
0.7
0.69
0.7
0.66
0.74
0.73
0.7
