Median normalized fluorescence intensity sk398_01_bta_1-completed.db cells with label 1
0.63
0.66
0.62
0.62
0.52
0.61
0.62
0.68
0.7
0.59
0.64
0.6
0.62
0.68
0.62
0.67
0.61
0.64
0.64
0.56
0.51
0.71
0.63
0.59
0.63
0.65
0.61
0.56
0.65
0.67
0.57
0.6
0.61
0.58
0.68
0.66
0.6
0.54
0.65
0.47
0.65
0.56
0.61
0.66
0.66
0.6
0.66
0.58
0.69
0.57
0.59
0.52
0.57
0.61
0.59
0.66
0.63
0.6
0.55
0.62
0.66
0.6
0.64
0.58
0.62
0.61
0.63
0.62
0.56
0.7
0.6
0.59
0.58
0.66
0.71
0.61
0.69
0.55
0.63
0.62
0.67
0.71
0.58
0.63
0.58
0.64
0.59
0.57
0.67
0.7
0.68
0.5
0.68
0.55
0.64
0.62
0.56
0.59
0.66
0.57
0.56
0.58
0.63
0.69
0.66
0.59
0.62
0.68
0.62
0.58
0.65
0.53
0.58
0.62
0.62
0.63
0.71
0.61
0.54
0.65
0.63
0.62
0.6
0.68
0.61
0.63
0.59
0.66
0.62
0.63
0.68
0.6
0.67
0.56
0.66
0.62
0.66
0.57
0.66
0.68
0.66
0.62
0.66
0.59
0.6
0.63
0.58
0.58
0.51
0.67
0.59
0.6
0.53
0.66
0.59
0.63
0.63
0.63
0.63
0.65
0.66
0.6
0.58
0.64
0.68
0.49
0.65
0.63
0.61
0.58
0.62
0.67
0.73
0.68
0.61
0.6
0.67
0.59
0.63
0.6
0.63
0.57
0.63
0.59
0.64
0.62
0.56
0.67
0.6
0.7
0.62
0.61
0.6
0.65
0.58
0.56
0.68
0.66
0.63
0.66
0.62
0.56
