Median normalized fluorescence intensity sk402_005_bta_18001-completed.db cells with label 1
0.61
0.57
0.56
0.5
0.48
0.46
0.53
0.49
0.57
0.51
0.55
0.53
0.56
0.65
0.46
0.59
0.47
0.48
0.5
0.55
0.57
0.54
0.57
0.48
0.47
0.6
0.56
0.58
0.56
0.46
0.65
0.51
0.53
0.49
0.52
0.56
0.58
0.54
0.46
0.49
0.44
0.54
0.5
0.62
0.6
0.56
0.52
0.59
0.45
0.46
0.64
0.55
0.55
0.53
0.45
0.54
0.46
0.58
0.61
0.58
0.59
0.48
0.58
0.6
0.6
0.6
0.54
0.55
0.71
0.54
0.55
0.59
0.57
0.5
0.56
0.62
0.51
0.58
0.57
0.51
0.51
0.51
0.59
0.56
0.69
0.58
0.54
0.53
0.53
0.57
0.49
0.59
0.48
0.6
0.57
0.46
0.53
0.66
0.47
0.61
0.54
0.54
0.55
0.54
0.55
0.51
0.55
0.56
0.57
0.62
0.56
0.53
0.44
0.44
0.53
0.53
0.5
0.54
0.59
0.54
0.47
0.57
0.49
0.5
0.58
0.5
0.56
0.51
0.55
0.6
0.51
0.53
0.51
0.61
0.55
0.64
0.59
0.52
0.59
0.54
0.57
0.55
0.55
0.57
0.68
0.56
0.46
0.52
0.53
0.49
0.5
0.61
0.53
0.55
0.58
0.49
0.5
0.53
0.55
0.62
0.56
0.58
0.55
0.54
0.56
0.54
0.57
0.5
0.55
0.52
0.56
0.46
0.48
0.6
0.58
0.6
0.49
0.54
0.61
0.69
0.57
0.49
0.47
0.55
0.55
0.57
0.5
0.55
0.5
0.68
0.55
0.52
0.53
0.49
0.53
0.63
0.56
0.55
0.47
0.52
0.5
0.59
0.6
0.57
0.46
0.51
0.54
0.54
0.63
0.52
0.61
0.52
0.66
0.5
0.47
0.57
0.55
0.6
0.63
0.56
0.57
0.55
0.57
0.63
0.58
0.57
0.59
0.52
0.54
0.59
0.64
0.56
0.56
0.53
0.61
0.61
0.58
0.53
0.54
0.55
0.54
0.53
0.59
0.5
0.54
0.53
0.69
0.5
0.53
0.55
0.45
