Median normalized fluorescence intensity sk398_bta_10001-completed.db cells with label 1
0.78
0.67
0.77
0.77
0.49
0.8
0.71
0.73
0.73
0.75
0.77
0.62
0.69
0.74
0.55
0.77
0.76
0.77
0.65
0.59
0.77
0.77
0.81
0.62
0.59
0.75
0.79
0.71
0.78
0.76
0.76
0.74
0.76
0.76
0.8
0.78
0.8
0.74
0.74
0.76
0.79
0.76
0.77
0.8
0.76
0.74
0.78
0.75
0.75
0.78
0.79
0.8
0.79
0.72
0.62
0.8
0.77
0.73
0.69
0.74
0.53
0.79
0.74
0.68
0.77
0.78
0.74
0.71
0.77
0.79
0.75
0.78
0.81
0.77
0.78
0.78
0.78
0.67
0.71
0.57
0.77
0.72
0.82
0.71
0.81
0.72
0.79
0.79
0.76
0.75
0.78
0.72
0.78
0.52
0.8
0.77
0.78
0.81
0.73
0.79
0.79
0.79
0.75
0.76
0.77
0.76
0.79
0.73
0.78
0.76
0.78
0.76
0.75
0.82
0.62
0.79
0.67
0.77
0.73
0.74
0.76
0.75
0.75
0.65
0.77
0.7
0.73
0.74
0.8
0.74
0.75
0.8
0.76
0.77
0.71
0.79
0.74
0.77
0.81
0.81
0.82
0.8
0.74
0.77
0.75
0.75
0.76
0.53
0.78
0.74
0.79
0.77
0.74
0.76
0.75
0.77
0.77
0.8
0.79
0.78
0.78
0.75
0.76
0.75
0.72
0.66
0.78
0.75
0.77
0.76
0.74
0.77
0.77
0.79
0.78
