Median normalized fluorescence intensity sk402_01_bta_15001-completed.db cells with label 1
0.55
0.62
0.6
0.57
0.54
0.75
0.59
0.66
0.66
0.56
0.6
0.72
0.57
0.55
0.51
0.59
0.56
0.55
0.57
0.56
0.56
0.6
0.55
0.63
0.71
0.65
0.62
0.59
0.54
0.6
0.69
0.56
0.59
0.65
0.52
0.56
0.62
0.62
0.61
0.46
0.62
0.49
0.54
0.53
0.53
0.58
0.51
0.63
0.68
0.59
0.61
0.59
0.53
0.55
0.54
0.63
0.45
0.59
0.62
0.62
0.62
0.61
0.48
0.55
0.49
0.66
0.58
0.63
0.62
0.46
0.61
0.55
0.72
0.56
0.61
0.6
0.65
0.57
0.56
0.59
0.56
0.6
0.6
0.56
0.58
0.68
0.6
0.56
0.52
0.58
0.45
0.56
0.57
0.59
0.68
0.6
0.62
0.56
0.58
0.51
0.56
0.61
0.64
0.63
0.65
0.7
0.59
0.52
0.57
0.51
0.49
0.48
0.53
0.52
0.64
0.5
0.56
0.68
0.59
0.57
0.59
0.61
0.55
0.62
0.62
0.51
0.57
0.52
0.65
0.58
0.59
0.48
0.65
0.52
0.59
0.61
0.56
0.58
0.61
0.66
0.48
0.7
0.46
0.57
0.57
0.67
0.58
0.52
0.49
0.57
0.65
0.57
0.64
0.5
0.62
0.66
0.58
0.49
0.55
0.61
0.54
0.48
0.58
0.53
0.54
0.61
0.49
0.65
0.5
0.57
0.63
0.57
0.6
0.67
0.61
0.55
0.59
0.58
0.63
0.61
0.55
0.58
0.57
0.62
0.68
0.54
0.56
0.5
0.61
0.55
0.57
0.53
0.57
0.53
0.6
0.62
0.55
0.56
0.46
0.56
0.6
0.56
0.46
0.62
0.55
0.63
0.54
0.61
0.54
0.58
0.61
0.53
0.66
0.55
0.61
0.51
0.68
0.64
0.62
0.54
0.55
0.55
0.58
