Median normalized fluorescence intensity sk398_01_bta_13-completed.db cells with label 1
0.68
0.72
0.69
0.78
0.69
0.62
0.65
0.76
0.75
0.73
0.75
0.75
0.75
0.77
0.69
0.74
0.69
0.71
0.64
0.76
0.7
0.75
0.7
0.72
0.69
0.78
0.71
0.7
0.72
0.67
0.76
0.75
0.79
0.74
0.71
0.77
0.79
0.76
0.71
0.73
0.69
0.7
0.7
0.78
0.73
0.75
0.79
0.73
0.74
0.75
0.67
0.69
0.74
0.75
0.77
0.69
0.75
0.75
0.71
0.79
0.74
0.69
0.78
0.74
0.78
0.74
0.67
0.7
0.69
0.72
0.75
0.62
0.7
0.75
0.67
0.77
0.77
0.77
0.74
0.79
0.73
0.8
0.74
0.78
0.68
0.74
0.74
0.76
0.59
0.74
0.79
0.76
0.69
0.74
0.72
0.7
0.61
0.75
0.72
0.75
0.65
0.65
0.7
0.71
0.73
0.68
0.76
0.68
0.71
0.76
0.74
0.8
0.77
0.78
0.69
0.69
0.68
0.66
0.72
0.71
0.73
0.69
0.69
0.79
0.69
0.68
0.68
0.75
0.73
0.7
0.69
0.71
0.66
0.76
0.75
0.74
0.67
0.8
0.77
0.74
0.7
0.59
0.72
0.7
0.73
0.72
0.8
0.82
0.74
0.75
0.72
0.69
0.74
0.74
0.73
0.72
0.76
0.72
0.71
0.72
0.72
0.76
