Median normalized fluorescence intensity sk398_01_bta_15001-completed.db cells with label 1
0.82
0.69
0.76
0.7
0.77
0.77
0.64
0.68
0.63
0.69
0.67
0.73
0.56
0.46
0.64
0.6
0.7
0.67
0.73
0.56
0.46
0.64
0.59
0.69
0.8
0.57
0.72
0.69
0.75
0.73
0.59
0.79
0.82
0.63
0.74
0.72
0.78
0.7
0.77
0.66
0.65
0.75
0.62
0.83
0.81
0.66
0.66
0.79
0.7
0.71
0.76
0.81
0.67
0.74
0.58
0.68
0.76
0.74
0.71
0.68
0.64
0.77
0.67
0.77
0.76
0.67
0.67
0.74
0.64
0.59
0.77
0.64
0.69
0.64
0.7
0.68
0.73
0.56
0.46
0.64
0.6
0.67
0.81
0.57
0.71
0.69
0.73
0.72
0.79
0.64
0.73
0.71
0.8
0.68
0.74
0.59
0.68
0.77
0.75
0.68
0.81
0.67
0.8
0.7
0.73
0.7
0.7
