Median normalized fluorescence intensity sk402_01_bta_15-completed.db cells with label 1
0.73
0.68
0.65
0.66
0.78
0.76
0.7
0.71
0.68
0.61
0.68
0.69
0.61
0.69
0.68
0.75
0.76
0.72
0.73
0.73
0.82
0.64
0.78
0.7
0.67
0.65
0.61
0.68
0.72
0.67
0.73
0.64
0.67
0.79
0.78
0.58
0.76
0.78
0.62
0.69
0.81
0.68
0.77
0.72
0.77
0.71
0.6
0.71
0.76
0.65
0.76
0.79
0.8
0.69
0.63
0.73
0.79
0.68
0.69
0.72
0.7
0.61
0.74
0.69
0.83
0.76
0.68
0.53
0.72
0.74
0.75
0.77
0.78
0.69
0.75
0.64
0.71
0.7
0.66
0.69
0.59
0.79
0.7
0.7
0.59
0.69
0.52
0.63
0.73
0.71
0.65
0.68
0.6
0.69
0.68
0.74
0.72
0.55
0.66
0.75
0.72
0.69
0.8
0.73
0.65
0.77
0.78
0.68
0.72
0.74
0.77
0.81
0.75
0.76
0.68
0.79
0.75
0.73
0.73
0.77
0.73
0.53
0.84
0.75
0.76
0.79
0.77
0.78
0.73
0.63
0.8
0.72
0.76
0.74
0.77
0.75
0.7
0.71
0.65
0.78
0.72
0.64
0.79
0.74
0.72
0.83
0.71
0.7
0.72
0.7
0.75
0.75
0.8
0.68
0.67
0.73
0.73
0.65
0.72
0.64
0.71
0.74
0.76
0.79
0.75
0.72
0.68
0.61
0.76
0.65
0.41
0.53
0.61
0.82
0.58
0.76
0.77
0.76
0.6
0.76
0.77
0.72
0.74
0.69
0.72
0.69
0.77
0.75
0.75
0.73
0.72
0.67
0.67
0.6
0.66
0.67
0.52
0.55
0.65
0.67
0.6
0.72
0.7
0.69
0.74
0.76
0.81
0.71
0.67
0.6
0.56
0.58
0.67
0.66
0.66
0.58
0.63
0.67
0.59
0.59
0.68
0.63
0.61
0.61
0.66
0.64
0.64
0.61
0.64
0.69
0.68
