0.6147186147186147,0.5811541066643112,0.051233092578036335
0.5777777777777777,0.5503176906950492,0.042489979525595814
0.6545454545454545,0.6008643309152651,0.059517853040266175
0.5454545454545454,0.5240471285088855,0.045774456093702426
0.792156862745098,0.7265105761010453,0.06719287050306699
0.5536480686695279,0.5134934516782426,0.04071401402981211
0.5425531914893617,0.5267927501970053,0.04909834658191548
0.57,0.5413143254520169,0.04721729202009436
0.4590909090909091,0.4617305976806426,0.028757509598870887
0.6461538461538462,0.5929324009324,0.05328347800761786
0.6842105263157895,0.6239628196705368,0.04218245352170326
0.6195121951219512,0.5813962170233948,0.04185078158119225
0.5404255319148936,0.5226822671820411,0.03425002891752901
0.6758620689655173,0.5924024872809508,0.05057715821217175
0.6262626262626263,0.5813190039934221,0.04327661744403184
0.4945652173913043,0.4943802035152632,0.03928864271954994
0.5706521739130435,0.5572967440046783,0.046041496945581156
0.5251396648044693,0.5334698502952342,0.05433476833763226
0.5958549222797928,0.568632546656488,0.04007556191730022
0.5702479338842975,0.589973901696389,0.05659317098172873
0.5418502202643172,0.5203706931264311,0.04454397624575243
0.5528846153846154,0.5482438568376067,0.030487557214304385
0.5725490196078431,0.5479889000701367,0.047782664799901044
0.6024096385542169,0.5775998731769185,0.03128478869476728
0.6078431372549019,0.5693222354340072,0.04439702102437843
0.5615763546798029,0.5202843770042165,0.04512395710410435
0.49261083743842365,0.4817198259528814,0.04027710303626861
0.792156862745098,0.7165676226566763,0.06430666101122635
0.6091370558375635,0.5505109226857233,0.047864213870790526
0.5904761904761905,0.5624105787990468,0.051831317446266546
0.6581196581196581,0.5956754688097973,0.045153072694755776
0.6407766990291263,0.6010185240335937,0.04585074258262005
0.5528455284552846,0.539509956201111,0.048207369298267605
0.6410256410256411,0.5830769230769234,0.049455337371198504
0.6405529953917051,0.5897453582960067,0.03845208185288877
0.5333333333333333,0.5320554668148259,0.04540733018867826
0.5103092783505154,0.4822504781724791,0.03759569511610123
0.7803921568627451,0.6950547004942954,0.0736413429863579
0.5167785234899329,0.5105082735477897,0.04789785944238126
0.62,0.5690260631001369,0.051254744176681896
0.6071428571428571,0.5612096895720309,0.05893484482947395
0.6134453781512605,0.5745516000654192,0.05452691716362573
0.5971223021582733,0.5445774221744097,0.04330346824763311
0.5531914893617021,0.507760548142805,0.04914309466808696
0.5872093023255814,0.570898104441095,0.055612226388873365
0.6184738955823293,0.5581086121065681,0.046016326529130444
0.6139240506329114,0.5871954812361574,0.061469831945411245
0.7568627450980392,0.6928728652751411,0.06684436338060963
0.47345132743362833,0.4650948730423789,0.05015992372820212
0.5699481865284974,0.5343481171133203,0.04881149784075929
0.5085470085470085,0.4999661600340333,0.03979131575923777
0.4980392156862745,0.48691528899141356,0.04285992718061477
0.6161137440758294,0.5821318564833657,0.054896721521666365
0.570281124497992,0.5508043409593428,0.043886636296184695
0.5273972602739726,0.5017737969792773,0.03660556456805573
0.5722222222222222,0.554801894918174,0.04238135849578722
0.632768361581921,0.5830553402747358,0.04351278899312533
0.5738636363636364,0.5483588419693899,0.04878586815631742
0.6197916666666666,0.5711877818244881,0.04495702146239095
0.5294117647058824,0.5152796904715058,0.04809277295988177
0.6036036036036037,0.5511305740210586,0.04158045480424789
0.6296296296296297,0.5732699493874465,0.05004526304394374
0.4666666666666667,0.46022619574145435,0.04292474294301604
0.6289308176100629,0.5606798354820266,0.060518948399577846
