Median normalized fluorescence intensity sk398_01_bta_18-completed.db cells with label 1
0.81
0.8
0.67
0.75
0.73
0.76
0.73
0.8
0.68
0.7
0.63
0.7
0.79
0.68
0.69
0.79
0.66
0.62
0.74
0.69
0.74
0.76
0.57
0.68
0.52
0.58
0.73
0.76
0.58
0.71
0.77
0.67
0.62
0.77
0.83
0.68
0.7
0.73
0.6
0.72
0.8
0.67
0.7
0.65
0.7
0.68
0.64
0.74
0.73
0.75
0.66
0.7
0.75
0.71
0.68
0.74
0.8
0.67
0.75
0.68
0.77
0.72
0.8
0.72
0.77
0.68
0.66
0.61
0.68
0.77
0.69
