Median normalized fluorescence intensity sk402_01_bta_0-completed.db cells with label 1
0.8
0.74
0.76
0.77
0.73
0.74
0.76
0.79
0.77
0.77
0.71
0.76
0.75
0.73
0.78
0.72
0.78
0.76
0.79
0.76
0.74
0.74
0.75
0.74
0.77
0.78
0.79
0.71
0.74
0.79
0.74
0.76
0.7
0.72
0.76
0.78
0.76
0.67
0.75
0.71
0.73
0.75
0.73
0.71
0.74
0.79
0.69
0.74
0.72
0.79
0.73
0.71
0.74
0.78
0.76
0.76
0.76
0.75
0.8
0.69
0.76
0.71
0.76
0.72
0.76
0.76
0.75
0.72
0.73
0.79
0.8
0.73
0.73
0.7
0.7
