Median normalized fluorescence intensity sk402_005_bta_13001-completed.db cells with label 1
0.58
0.52
0.5
0.57
0.61
0.49
0.5
0.52
0.54
0.58
0.52
0.56
0.56
0.5
0.53
0.49
0.43
0.46
0.56
0.5
0.58
0.49
0.57
0.53
0.56
0.57
0.57
0.54
0.5
0.48
0.52
0.52
0.45
0.5
0.57
0.56
0.52
0.52
0.49
0.58
0.7
0.56
0.62
0.56
0.47
0.54
0.62
0.56
0.56
0.49
0.48
0.5
0.6
0.61
0.56
0.53
0.61
0.61
0.53
0.51
0.51
0.51
0.49
0.66
0.53
0.49
0.5
0.42
0.6
0.53
0.58
0.54
0.4
0.58
0.52
0.6
0.53
0.56
0.49
0.51
0.62
0.56
0.56
0.54
0.62
0.57
0.49
0.49
0.52
0.53
0.61
0.64
0.39
0.61
0.58
0.55
0.54
0.57
0.45
0.54
0.55
0.47
0.59
0.59
0.46
0.53
0.49
0.57
0.47
0.53
0.62
0.57
0.56
0.62
0.68
0.59
0.56
0.57
0.55
0.49
0.59
0.59
0.45
0.47
0.5
0.59
0.44
0.57
0.52
0.53
0.48
0.57
0.53
0.51
0.53
0.49
0.57
0.59
0.58
0.5
0.55
0.46
0.51
0.51
0.54
0.51
0.73
0.58
0.5
0.45
0.5
0.56
0.66
0.44
0.52
0.51
0.5
0.58
0.45
0.55
0.52
0.57
0.56
0.53
0.56
0.55
0.49
0.49
0.45
0.52
0.53
0.49
0.43
0.62
0.54
0.51
0.54
0.49
0.5
0.62
0.59
0.51
0.41
0.57
0.54
0.53
0.55
0.46
0.61
0.52
0.54
0.44
0.57
0.56
0.44
0.49
0.55
0.53
0.47
0.62
0.65
0.66
0.53
0.59
0.49
0.47
0.53
0.62
0.49
0.53
0.52
0.48
0.58
0.48
0.55
0.46
0.54
0.59
0.46
0.56
0.47
0.54
0.45
0.52
0.67
0.5
0.51
0.53
0.48
0.57
0.6
0.55
0.45
0.54
0.55
0.51
0.54
0.59
0.54
0.55
0.48
0.48
0.63
0.44
0.56
0.44
0.47
0.53
0.52
0.6
0.51
0.42
0.47
0.54
0.49
0.54
0.53
0.48
0.52
0.53
0.41
0.5
0.61
0.4
0.5
0.49
0.53
0.58
0.56
0.5
0.58
0.59
0.43
0.41
0.52
0.6
0.55
0.53
0.52
0.59
0.6
0.49
0.61
0.46
0.54
0.62
0.51
0.56
0.53
0.62
